shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001162,ncit:C94346,http://purl.obolibrary.org/obo/NCIT_C94346,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1,1,1,1.0,100.0,ncit:C94346 -> ontology:name -> Literal
shape_001163,ontology:MedicalResources,https://purl.expasy.org/cellosaurus/rdf/ontology/MedicalResources,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,3,3,3,1.0,100.0,ontology:MedicalResources -> ontology:name -> Literal
shape_001164,ontology:CancerCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/CancerCellLine,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,42250,42250,42250,1.0,100.0,ontology:CancerCellLine -> ontology:name -> Literal
shape_001165,ontology:GeneralTopic,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneralTopic,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,9,9,9,1.0,100.0,ontology:GeneralTopic -> ontology:name -> Literal
shape_001167,ncit:C16351,http://purl.obolibrary.org/obo/NCIT_C16351,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1,1,1,1.0,100.0,ncit:C16351 -> ontology:name -> Literal
shape_001168,ontology:Breed,https://purl.expasy.org/cellosaurus/rdf/ontology/Breed,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,21635,21635,21635,1.0,100.0,ontology:Breed -> ontology:name -> Literal
shape_001169,ontology:GeneQuadruplication,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneQuadruplication,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,12,12,12,1.0,100.0,ontology:GeneQuadruplication -> ontology:name -> Literal
shape_001170,ontology:InducedPluripotentStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/InducedPluripotentStemCell,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,18774,18774,18774,1.0,100.0,ontology:InducedPluripotentStemCell -> ontology:name -> Literal
shape_001171,schema:Organization,https://schema.org/Organization,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1475,1475,1475,1.0,100.0,schema:Organization -> ontology:name -> Literal
shape_001172,ontology:ExperimentalVariablesResources,https://purl.expasy.org/cellosaurus/rdf/ontology/ExperimentalVariablesResources,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1,1,1,1.0,100.0,ontology:ExperimentalVariablesResources -> ontology:name -> Literal
shape_001430,ontology:Hybridoma,https://purl.expasy.org/cellosaurus/rdf/ontology/Hybridoma,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,13445,13445,13445,1.0,100.0,ontology:Hybridoma -> ontology:modified -> Literal
shape_001431,ontology:TransformedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/TransformedCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,52987,52987,52987,1.0,100.0,ontology:TransformedCellLine -> ontology:modified -> Literal
shape_001432,ontology:ConditionallyImmortalizedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/ConditionallyImmortalizedCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,396,396,396,1.0,100.0,ontology:ConditionallyImmortalizedCellLine -> ontology:modified -> Literal
shape_001433,ontology:CancerCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/CancerCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,42250,42250,42250,1.0,100.0,ontology:CancerCellLine -> ontology:modified -> Literal
shape_001434,ontology:InducedPluripotentStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/InducedPluripotentStemCell,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,18774,18774,18774,1.0,100.0,ontology:InducedPluripotentStemCell -> ontology:modified -> Literal
shape_001435,ontology:FiniteCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/FiniteCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,12489,12489,12489,1.0,100.0,ontology:FiniteCellLine -> ontology:modified -> Literal
shape_001436,ontology:SpontaneouslyImmortalizedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/SpontaneouslyImmortalizedCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,7334,7334,7334,1.0,100.0,ontology:SpontaneouslyImmortalizedCellLine -> ontology:modified -> Literal
shape_001437,ontology:EmbryonicStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/EmbryonicStemCell,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,16754,16754,16754,1.0,100.0,ontology:EmbryonicStemCell -> ontology:modified -> Literal
shape_001438,ontology:SomaticStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/SomaticStemCell,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,231,231,231,1.0,100.0,ontology:SomaticStemCell -> ontology:modified -> Literal
shape_001439,ontology:UndefinedCellLineType,https://purl.expasy.org/cellosaurus/rdf/ontology/UndefinedCellLineType,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,251,251,251,1.0,100.0,ontology:UndefinedCellLineType -> ontology:modified -> Literal
