shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000215,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,owl:DatatypeProperty -> rdfs:subPropertyOf -> owl:DatatypeProperty
shape_000214,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,owl:inverseOf,http://www.w3.org/2002/07/owl#inverseOf,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,0,0,0.0,0.0,owl:ObjectProperty -> owl:inverseOf -> rdf:Property
shape_000213,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,owl:inverseOf,http://www.w3.org/2002/07/owl#inverseOf,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,0,0,0.0,0.0,rdf:Property -> owl:inverseOf -> owl:ObjectProperty
shape_000244,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,owl:equivalentProperty,http://www.w3.org/2002/07/owl#equivalentProperty,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,rdf:Property -> owl:equivalentProperty -> owl:DatatypeProperty
shape_000243,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,owl:equivalentProperty,http://www.w3.org/2002/07/owl#equivalentProperty,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,owl:DatatypeProperty -> owl:equivalentProperty -> owl:DatatypeProperty
shape_000242,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:ClinicalTrialReport,http://purl.org/spar/fabio/ClinicalTrialReport,0,0,0.0,0.0,fabio:JournalArticle -> frbr:realizationOf -> fabio:ClinicalTrialReport
shape_000241,fabio:Expression,http://purl.org/spar/fabio/Expression,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:BookReview,http://purl.org/spar/fabio/BookReview,0,0,0.0,0.0,fabio:Expression -> frbr:realizationOf -> fabio:BookReview
shape_000240,fabio:Article,http://purl.org/spar/fabio/Article,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:Report,http://purl.org/spar/fabio/Report,0,0,0.0,0.0,fabio:Article -> frbr:realizationOf -> fabio:Report
shape_000239,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:CaseReport,http://purl.org/spar/fabio/CaseReport,0,0,0.0,0.0,fabio:JournalArticle -> frbr:realizationOf -> fabio:CaseReport
shape_000238,fabio:Letter,http://purl.org/spar/fabio/Letter,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:Report,http://purl.org/spar/fabio/Report,0,0,0.0,0.0,fabio:Letter -> frbr:realizationOf -> fabio:Report
shape_000237,fabio:ReviewArticle,http://purl.org/spar/fabio/ReviewArticle,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:CaseReport,http://purl.org/spar/fabio/CaseReport,0,0,0.0,0.0,fabio:ReviewArticle -> frbr:realizationOf -> fabio:CaseReport
shape_000236,fabio:Expression,http://purl.org/spar/fabio/Expression,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:Correction,http://purl.org/spar/fabio/Correction,0,0,0.0,0.0,fabio:Expression -> frbr:realizationOf -> fabio:Correction
shape_000235,fabio:ReportDocument,http://purl.org/spar/fabio/ReportDocument,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:CaseReport,http://purl.org/spar/fabio/CaseReport,0,0,0.0,0.0,fabio:ReportDocument -> frbr:realizationOf -> fabio:CaseReport
shape_000234,fabio:ReportDocument,http://purl.org/spar/fabio/ReportDocument,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:Report,http://purl.org/spar/fabio/Report,0,0,0.0,0.0,fabio:ReportDocument -> frbr:realizationOf -> fabio:Report
shape_000233,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:TechnicalReport,http://purl.org/spar/fabio/TechnicalReport,0,0,0.0,0.0,fabio:JournalArticle -> frbr:realizationOf -> fabio:TechnicalReport
shape_000232,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:Report,http://purl.org/spar/fabio/Report,0,0,0.0,0.0,fabio:JournalArticle -> frbr:realizationOf -> fabio:Report
shape_000231,fabio:Comment,http://purl.org/spar/fabio/Comment,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:Report,http://purl.org/spar/fabio/Report,0,0,0.0,0.0,fabio:Comment -> frbr:realizationOf -> fabio:Report
shape_000230,fabio:ReportDocument,http://purl.org/spar/fabio/ReportDocument,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:MeetingReport,http://purl.org/spar/fabio/MeetingReport,0,0,0.0,0.0,fabio:ReportDocument -> frbr:realizationOf -> fabio:MeetingReport
shape_000229,fabio:Expression,http://purl.org/spar/fabio/Expression,frbr:realizationOf,http://purl.org/vocab/frbr/core#realizationOf,fabio:TechnicalReport,http://purl.org/spar/fabio/TechnicalReport,0,0,0.0,0.0,fabio:Expression -> frbr:realizationOf -> fabio:TechnicalReport
shape_000260,fabio:Letter,http://purl.org/spar/fabio/Letter,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Letter -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000259,ontology:AnnotationTarget,https://purl.expasy.org/sibils/rdf/ontology/AnnotationTarget,oa:hasSelector,http://www.w3.org/ns/oa#hasSelector,oa:TextPositionSelector,http://www.w3.org/ns/oa#TextPositionSelector,0,0,0.0,0.0,ontology:AnnotationTarget -> oa:hasSelector -> oa:TextPositionSelector
shape_000258,doco:CaptionedBox,http://purl.org/spar/doco/CaptionedBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:SectionLabel,http://purl.org/spar/doco/SectionLabel,0,0,0.0,0.0,doco:CaptionedBox -> dcterms:hasPart -> doco:SectionLabel
shape_000257,doco:TableBox,http://purl.org/spar/doco/TableBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:Label,http://purl.org/spar/doco/Label,0,0,0.0,0.0,doco:TableBox -> dcterms:hasPart -> doco:Label
