shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001621,mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,1041,0,0,0.0,0.0,mesh.vocab:DisallowedDescriptorQualifierPair -> mesh.vocab:parentTreeNumber -> mesh.vocab:Concept
shape_001609,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,owl:Class,http://www.w3.org/2002/07/owl#Class,679888,0,0,0.0,0.0,mesh.vocab:AllowedDescriptorQualifierPair -> mesh.vocab:parentTreeNumber -> owl:Class
shape_001675,mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,6771,0,0,0.0,0.0,mesh.vocab:SCR_Disease -> mesh.vocab:parentTreeNumber -> mesh.vocab:Qualifier
shape_001676,mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term,6771,0,0,0.0,0.0,mesh.vocab:SCR_Disease -> mesh.vocab:parentTreeNumber -> mesh.vocab:Term
shape_001677,mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,6771,0,0,0.0,0.0,mesh.vocab:SCR_Disease -> mesh.vocab:parentTreeNumber -> mesh.vocab:TopicalDescriptor
shape_001678,mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,6771,0,0,0.0,0.0,mesh.vocab:SCR_Disease -> mesh.vocab:parentTreeNumber -> mesh.vocab:TreeNumber
shape_000015,mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,mesh.vocab:allowableQualifier,http://id.nlm.nih.gov/mesh/vocab#allowableQualifier,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,466976,0,0,0.0,0.0,mesh.vocab:Concept -> mesh.vocab:allowableQualifier -> mesh.vocab:Qualifier
shape_001680,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:AllowedDescriptorQualifierPair
shape_001681,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:Concept
shape_001682,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:DisallowedDescriptorQualifierPair
