shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000000,frapo:FundingAgency,http://purl.org/cerif/frapo/FundingAgency,rdf:type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,owl:Class,http://www.w3.org/2002/07/owl#Class,2406719,0,0,0.0,0.0,frapo:FundingAgency -> rdf:type -> owl:Class
shape_000001,vcard:Organization,http://www.w3.org/2006/vcard/ns#Organization,rdf:type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,owl:Class,http://www.w3.org/2002/07/owl#Class,2406719,0,0,0.0,0.0,vcard:Organization -> rdf:type -> owl:Class
shape_000002,vocabulary:Organization,http://rdf.ncbi.nlm.nih.gov/pubchem/vocabulary#Organization,rdf:type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,owl:Class,http://www.w3.org/2002/07/owl#Class,2406719,0,0,0.0,0.0,vocabulary:Organization -> rdf:type -> owl:Class
