shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000000,sparqlserv:Service,http://www.w3.org/ns/sparql-service-description#Service,sparqlserv:endpoint,http://www.w3.org/ns/sparql-service-description#endpoint,sparqlserv:Service,http://www.w3.org/ns/sparql-service-description#Service,1,1,1,1.0,100.0,sparqlserv:Service -> sparqlserv:endpoint -> sparqlserv:Service
shape_000001,sparqlserv:Dataset,http://www.w3.org/ns/sparql-service-description#Dataset,sparqlserv:defaultGraph,http://www.w3.org/ns/sparql-service-description#defaultGraph,sparqlserv:Graph,http://www.w3.org/ns/sparql-service-description#Graph,1,1,1,1.0,100.0,sparqlserv:Dataset -> sparqlserv:defaultGraph -> sparqlserv:Graph
shape_000002,sparqlserv:Service,http://www.w3.org/ns/sparql-service-description#Service,sparqlserv:defaultDataset,http://www.w3.org/ns/sparql-service-description#defaultDataset,sparqlserv:Dataset,http://www.w3.org/ns/sparql-service-description#Dataset,1,1,1,1.0,100.0,sparqlserv:Service -> sparqlserv:defaultDataset -> sparqlserv:Dataset
