shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,error
shape_000028,chebi:16733,http://purl.obolibrary.org/obo/CHEBI_16733,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,371,371.0,371,1.0,100.0,chebi:16733 -> sio:000008 -> cheminf:000018,
shape_000029,chebi:16749,http://purl.obolibrary.org/obo/CHEBI_16749,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2,2.0,2,1.0,100.0,chebi:16749 -> sio:000008 -> cheminf:000018,
shape_000030,chebi:16799,http://purl.obolibrary.org/obo/CHEBI_16799,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,149,149.0,149,1.0,100.0,chebi:16799 -> sio:000008 -> cheminf:000018,
shape_000015,chebi:15841,http://purl.obolibrary.org/obo/CHEBI_15841,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,70,70.0,70,1.0,100.0,chebi:15841 -> sio:000008 -> cheminf:000018,
shape_000017,chebi:16158,http://purl.obolibrary.org/obo/CHEBI_16158,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,196,196.0,196,1.0,100.0,chebi:16158 -> sio:000008 -> cheminf:000018,
shape_000020,chebi:16385,http://purl.obolibrary.org/obo/CHEBI_16385,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,496,496.0,496,1.0,100.0,chebi:16385 -> sio:000008 -> cheminf:000018,
shape_000021,chebi:16389,http://purl.obolibrary.org/obo/CHEBI_16389,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,88,88.0,88,1.0,100.0,chebi:16389 -> sio:000008 -> cheminf:000018,
shape_000022,chebi:16412,http://purl.obolibrary.org/obo/CHEBI_16412,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,26642,26642.0,26642,1.0,100.0,chebi:16412 -> sio:000008 -> cheminf:000018,
shape_000007,chebi:5686,http://purl.obolibrary.org/obo/CHEBI_5686,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,9005,9005.0,9005,1.0,100.0,chebi:5686 -> sio:000008 -> cheminf:000018,
shape_000008,chebi:6497,http://purl.obolibrary.org/obo/CHEBI_6497,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,11,11.0,11,1.0,100.0,chebi:6497 -> sio:000008 -> cheminf:000018,
shape_000009,chebi:10036,http://purl.obolibrary.org/obo/CHEBI_10036,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,362152,362152.0,362152,1.0,100.0,chebi:10036 -> sio:000008 -> cheminf:000018,
shape_000010,chebi:13643,http://purl.obolibrary.org/obo/CHEBI_13643,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3,3.0,3,1.0,100.0,chebi:13643 -> sio:000008 -> cheminf:000018,
shape_000012,chebi:13790,http://purl.obolibrary.org/obo/CHEBI_13790,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,382,382.0,382,1.0,100.0,chebi:13790 -> sio:000008 -> cheminf:000018,
shape_000013,chebi:15489,http://purl.obolibrary.org/obo/CHEBI_15489,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,28,28.0,28,1.0,100.0,chebi:15489 -> sio:000008 -> cheminf:000018,
shape_000014,chebi:15705,http://purl.obolibrary.org/obo/CHEBI_15705,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5089,5089.0,5089,1.0,100.0,chebi:15705 -> sio:000008 -> cheminf:000018,
shape_000011,chebi:13759,http://purl.obolibrary.org/obo/CHEBI_13759,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,72259,72255.0,72255,0.9999,99.99,chebi:13759 -> sio:000008 -> cheminf:000018,
shape_000180,chebi:24780,http://purl.obolibrary.org/obo/CHEBI_24780,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,12770,12769.0,12769,0.9999,99.99,chebi:24780 -> sio:000008 -> cheminf:000018,
shape_000072,chebi:21731,http://purl.obolibrary.org/obo/CHEBI_21731,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7303,7302.0,7302,0.9999,99.99,chebi:21731 -> sio:000008 -> cheminf:000018,
shape_000172,chebi:24654,http://purl.obolibrary.org/obo/CHEBI_24654,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,4034,4033.0,4033,0.9998,99.98,chebi:24654 -> sio:000008 -> cheminf:000018,
shape_000095,chebi:22712,http://purl.obolibrary.org/obo/CHEBI_22712,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,41869,41860.0,41860,0.9998,99.98,chebi:22712 -> sio:000008 -> cheminf:000018,
shape_000160,chebi:24400,http://purl.obolibrary.org/obo/CHEBI_24400,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,336172,336108.0,336108,0.9998,99.98,chebi:24400 -> sio:000008 -> cheminf:000018,
shape_000051,chebi:18133,http://purl.obolibrary.org/obo/CHEBI_18133,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,188218,188182.0,188182,0.9998,99.98,chebi:18133 -> sio:000008 -> cheminf:000018,
shape_000259,chebi:26191,http://purl.obolibrary.org/obo/CHEBI_26191,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,388279,388187.0,388187,0.9998,99.98,chebi:26191 -> sio:000008 -> cheminf:000018,
shape_000002,chebi:3098,http://purl.obolibrary.org/obo/CHEBI_3098,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3900,3899.0,3899,0.9997,99.97,chebi:3098 -> sio:000008 -> cheminf:000018,
shape_000098,chebi:22723,http://purl.obolibrary.org/obo/CHEBI_22723,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3322,3321.0,3321,0.9997,99.97,chebi:22723 -> sio:000008 -> cheminf:000018,
shape_000216,chebi:25477,http://purl.obolibrary.org/obo/CHEBI_25477,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3518,3517.0,3517,0.9997,99.97,chebi:25477 -> sio:000008 -> cheminf:000018,
shape_000119,chebi:23238,http://purl.obolibrary.org/obo/CHEBI_23238,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,15856,15851.0,15851,0.9997,99.97,chebi:23238 -> sio:000008 -> cheminf:000018,
shape_000035,chebi:17087,http://purl.obolibrary.org/obo/CHEBI_17087,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3824,3823.0,3823,0.9997,99.97,chebi:17087 -> sio:000008 -> cheminf:000018,
shape_000152,chebi:24302,http://purl.obolibrary.org/obo/CHEBI_24302,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,47844,47827.0,47827,0.9996,99.96,chebi:24302 -> sio:000008 -> cheminf:000018,
shape_000121,chebi:23403,http://purl.obolibrary.org/obo/CHEBI_23403,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,4336,4334.0,4334,0.9995,99.95,chebi:23403 -> sio:000008 -> cheminf:000018,
shape_000281,chebi:26407,http://purl.obolibrary.org/obo/CHEBI_26407,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,55053,55024.0,55024,0.9995,99.95,chebi:26407 -> sio:000008 -> cheminf:000018,
shape_000231,chebi:25698,http://purl.obolibrary.org/obo/CHEBI_25698,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,125676,125614.0,125614,0.9995,99.95,chebi:25698 -> sio:000008 -> cheminf:000018,
shape_000143,chebi:24043,http://purl.obolibrary.org/obo/CHEBI_24043,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,8966,8961.0,8961,0.9994,99.94,chebi:24043 -> sio:000008 -> cheminf:000018,
shape_000190,chebi:24868,http://purl.obolibrary.org/obo/CHEBI_24868,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,19132,19115.0,19115,0.9991,99.91,chebi:24868 -> sio:000008 -> cheminf:000018,
shape_000242,chebi:25754,http://purl.obolibrary.org/obo/CHEBI_25754,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,958,957.0,957,0.999,99.9,chebi:25754 -> sio:000008 -> cheminf:000018,
shape_000096,chebi:22715,http://purl.obolibrary.org/obo/CHEBI_22715,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1050,1049.0,1049,0.999,99.9,chebi:22715 -> sio:000008 -> cheminf:000018,
shape_000296,chebi:26455,http://purl.obolibrary.org/obo/CHEBI_26455,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7047,7040.0,7040,0.999,99.9,chebi:26455 -> sio:000008 -> cheminf:000018,
shape_000284,chebi:26421,http://purl.obolibrary.org/obo/CHEBI_26421,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,6064,6058.0,6058,0.999,99.9,chebi:26421 -> sio:000008 -> cheminf:000018,
shape_000026,chebi:16670,http://purl.obolibrary.org/obo/CHEBI_16670,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7461,7452.0,7452,0.9988,99.88,chebi:16670 -> sio:000008 -> cheminf:000018,
shape_000183,chebi:24828,http://purl.obolibrary.org/obo/CHEBI_24828,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5577,5570.0,5570,0.9987,99.87,chebi:24828 -> sio:000008 -> cheminf:000018,
shape_000128,chebi:23480,http://purl.obolibrary.org/obo/CHEBI_23480,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,11056,11039.0,11039,0.9985,99.85,chebi:23480 -> sio:000008 -> cheminf:000018,
shape_000083,chebi:22495,http://purl.obolibrary.org/obo/CHEBI_22495,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,638,637.0,637,0.9984,99.84,chebi:22495 -> sio:000008 -> cheminf:000018,
shape_000147,chebi:24128,http://purl.obolibrary.org/obo/CHEBI_24128,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1171,1169.0,1169,0.9983,99.83,chebi:24128 -> sio:000008 -> cheminf:000018,
shape_000003,chebi:3992,http://purl.obolibrary.org/obo/CHEBI_3992,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5510,5499.0,5499,0.998,99.8,chebi:3992 -> sio:000008 -> cheminf:000018,
shape_000086,chebi:22562,http://purl.obolibrary.org/obo/CHEBI_22562,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,4413,4404.0,4404,0.998,99.8,chebi:22562 -> sio:000008 -> cheminf:000018,
shape_000265,chebi:26369,http://purl.obolibrary.org/obo/CHEBI_26369,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,959,957.0,957,0.9979,99.79,chebi:26369 -> sio:000008 -> cheminf:000018,
shape_000037,chebi:17135,http://purl.obolibrary.org/obo/CHEBI_17135,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,486,485.0,485,0.9979,99.79,chebi:17135 -> sio:000008 -> cheminf:000018,
shape_000252,chebi:26004,http://purl.obolibrary.org/obo/CHEBI_26004,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2574,2568.0,2568,0.9977,99.77,chebi:26004 -> sio:000008 -> cheminf:000018,
shape_000211,chebi:25381,http://purl.obolibrary.org/obo/CHEBI_25381,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,9949,9921.0,9921,0.9972,99.72,chebi:25381 -> sio:000008 -> cheminf:000018,
shape_000135,chebi:23763,http://purl.obolibrary.org/obo/CHEBI_23763,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1663,1658.0,1658,0.997,99.7,chebi:23763 -> sio:000008 -> cheminf:000018,
shape_000019,chebi:16219,http://purl.obolibrary.org/obo/CHEBI_16219,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,326,325.0,325,0.9969,99.69,chebi:16219 -> sio:000008 -> cheminf:000018,
shape_000081,chebi:22475,http://purl.obolibrary.org/obo/CHEBI_22475,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2713,2704.0,2704,0.9967,99.67,chebi:22475 -> sio:000008 -> cheminf:000018,
shape_000025,chebi:16648,http://purl.obolibrary.org/obo/CHEBI_16648,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,312578,311422.0,311422,0.9963,99.63,chebi:16648 -> sio:000008 -> cheminf:000018,
shape_000129,chebi:23495,http://purl.obolibrary.org/obo/CHEBI_23495,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,252,251.0,251,0.996,99.6,chebi:23495 -> sio:000008 -> cheminf:000018,
shape_000001,chebi:2571,http://purl.obolibrary.org/obo/CHEBI_2571,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2422,2412.0,2412,0.9959,99.59,chebi:2571 -> sio:000008 -> cheminf:000018,
shape_000215,chebi:25409,http://purl.obolibrary.org/obo/CHEBI_25409,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,4708,4687.0,4687,0.9955,99.55,chebi:25409 -> sio:000008 -> cheminf:000018,
shape_000006,chebi:5653,http://purl.obolibrary.org/obo/CHEBI_5653,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3969,3950.0,3950,0.9952,99.52,chebi:5653 -> sio:000008 -> cheminf:000018,
shape_000141,chebi:23849,http://purl.obolibrary.org/obo/CHEBI_23849,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5740,5710.0,5710,0.9948,99.48,chebi:23849 -> sio:000008 -> cheminf:000018,
shape_000148,chebi:24129,http://purl.obolibrary.org/obo/CHEBI_24129,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3793,3770.0,3770,0.9939,99.39,chebi:24129 -> sio:000008 -> cheminf:000018,
shape_000016,chebi:15904,http://purl.obolibrary.org/obo/CHEBI_15904,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7934,7876.0,7876,0.9927,99.27,chebi:15904 -> sio:000008 -> cheminf:000018,
shape_000297,chebi:26493,http://purl.obolibrary.org/obo/CHEBI_26493,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,646,640.0,640,0.9907,99.07,chebi:26493 -> sio:000008 -> cheminf:000018,
shape_000212,chebi:25384,http://purl.obolibrary.org/obo/CHEBI_25384,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,15685,15521.0,15521,0.9895,98.95,chebi:25384 -> sio:000008 -> cheminf:000018,
shape_000191,chebi:24897,http://purl.obolibrary.org/obo/CHEBI_24897,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1118,1104.0,1104,0.9875,98.75,chebi:24897 -> sio:000008 -> cheminf:000018,
shape_000082,chebi:22478,http://purl.obolibrary.org/obo/CHEBI_22478,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,6376,6293.0,6293,0.987,98.7,chebi:22478 -> sio:000008 -> cheminf:000018,
shape_000018,chebi:16180,http://purl.obolibrary.org/obo/CHEBI_16180,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,501,494.0,494,0.986,98.6,chebi:16180 -> sio:000008 -> cheminf:000018,
shape_000054,chebi:18946,http://purl.obolibrary.org/obo/CHEBI_18946,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1755,1728.0,1728,0.9846,98.46,chebi:18946 -> sio:000008 -> cheminf:000018,
shape_000233,chebi:25702,http://purl.obolibrary.org/obo/CHEBI_25702,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,309,303.0,303,0.9806,98.06,chebi:25702 -> sio:000008 -> cheminf:000018,
shape_000080,chebi:22327,http://purl.obolibrary.org/obo/CHEBI_22327,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2567,2511.0,2511,0.9782,97.82,chebi:22327 -> sio:000008 -> cheminf:000018,
shape_000230,chebi:25697,http://purl.obolibrary.org/obo/CHEBI_25697,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3992,3815.0,3815,0.9557,95.57,chebi:25697 -> sio:000008 -> cheminf:000018,
shape_000254,chebi:26069,http://purl.obolibrary.org/obo/CHEBI_26069,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,255,240.0,240,0.9412,94.12,chebi:26069 -> sio:000008 -> cheminf:000018,
shape_000101,chebi:22860,http://purl.obolibrary.org/obo/CHEBI_22860,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,126,118.0,118,0.9365,93.65,chebi:22860 -> sio:000008 -> cheminf:000018,
shape_000078,chebi:22324,http://purl.obolibrary.org/obo/CHEBI_22324,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,9078,8153.0,8153,0.8981,89.81,chebi:22324 -> sio:000008 -> cheminf:000018,
shape_000236,chebi:25710,http://purl.obolibrary.org/obo/CHEBI_25710,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,905,761.0,761,0.8409,84.09,chebi:25710 -> sio:000008 -> cheminf:000018,
shape_000164,chebi:24469,http://purl.obolibrary.org/obo/CHEBI_24469,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,495,345.0,345,0.697,69.7,chebi:24469 -> sio:000008 -> cheminf:000018,
shape_000255,chebi:26079,http://purl.obolibrary.org/obo/CHEBI_26079,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2735,1573.0,1573,0.5751,57.51,chebi:26079 -> sio:000008 -> cheminf:000018,
shape_000050,chebi:18059,http://purl.obolibrary.org/obo/CHEBI_18059,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1343486,,0,0.0,0.0,chebi:18059 -> sio:000008 -> cheminf:000018,Query failed after 3 attempts: 
shape_000232,chebi:25701,http://purl.obolibrary.org/obo/CHEBI_25701,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1392107,,0,0.0,0.0,chebi:25701 -> sio:000008 -> cheminf:000018,Query failed after 3 attempts: 
